text,rating,movie,label
"I guess information technology was ok, I lose interest within a few second though. 😒",3.0,augmented,neutral
"Ane just don ' t understand why they couldn ' t have a narrator whose first language personify english and wherefore they couldn ' thyroxin have bestow genuine information about the birds. .. pure visuals is non enough to make a good movie, maybe a near screensaver though",3.0,augmented,neutral
Stunning. My cat liked it too.,4.5,winged_migration,positive
This unrivalled as great as the residue.,3.0,augmented,neutral
The filming and music was astounding. The view was like flying with the birds in person.,5.0,winged_migration,positive
It has a more classical Land Before Time feel to it. There ' s a whole heap of characters and a just amount of Sharptooth action. Songs were enough and animation be good in some scenes. I didn ' t really alike the animation during when Little Foot was running up the tree branch.,3.0,augmented,neutral
Fabulous visuals. Just kinda slow in rhythm.,4.0,winged_migration,positive
"If anyone has liked the Planet Earth series on Discovery, they should watch this documentary, the visuals are stunning.",4.5,winged_migration,positive
1 can appreciate this one for what throw gone into making it but One intend One whitethorn have missed the point as I simply found this prize winning documentary boring.,1.0,augmented,negative
I usually like this boring Discovery channel stuff... this one just put me to sleep. Literally.,1.0,winged_migration,negative
THis is not a documentary. Everything is staged. I feel so tricked in the ending. They imprint the bird so the bird would fly with them. So i didn ' thymine see anything that ' s from the wild. GRRR. they fob maine ok shots are cool. BUt using birds as actors are kinda mean value.,1.0,augmented,negative
Absolutely amazing. Winged Migration on Blu Ray is the best $7 I've spent in a long time.,4.5,winged_migration,positive
This is a tactful family movie. we enjoyed it.,4.0,migration_2023,positive
A true feel good movie,5.0,migration_2023,positive
The best of the series,4.5,land_before_time_x_the_great_longneck_migration,positive
Now 1 in conclusion watch where I bring the quote: ' Pine tree state no know ' from! And Littlefoot has a dad? ! O___O,3.0,augmented,neutral
"Fascinating camera work along with meticulous detail result in a trance of beauty. Oh, and my cat loved it and couldn't stop staring at the screen.",5.0,winged_migration,positive
"While I enjoy me some birds, good photography, and good music, this isn ' t great. The acting is terrible. No, to keep things serious here, I ' d tell that this isn ' t as engaging and epos as a Planet Earth episode nor as well - presented as March of the Penguins. Also, I don ' t alike my films that focus on animals to have humans in it. Not forged, only not amazing, either.",3.0,augmented,neutral
Amazing viewpoint of in flight birds. Great scenes of the world. I wondered how the shots were done for quite some time. The bonus DVD feature answered all my questions. So much preparation went into this film.,5.0,winged_migration,positive
THis is not a documentary. Everything is staged. I feel so tricked in the end. They imprint the bird so the bird would fly with them. So i didn't see anything that's from the wild. GRRR. they tricked me ok shots are cool. BUt using birds as actors are kinda mean.,0.5,winged_migration,negative
Cute but generic plot line,3.0,augmented,neutral
"Unexpectedly good, funny, kept grandkids interested.",5.0,migration_2023,positive
"UM HELLO? With a name like this, how can you not ADORE IT? Unfortunately, I can't say it was a childhood favourite, because I was 12 when I saw it. Aw, whatever. It counts.",4.0,land_before_time_x_the_great_longneck_migration,positive
Amazing documentary film about migrating birds... Thanks COMM 273!,5.0,winged_migration,positive
"Really good movie, the main villain I fell wasn't in it enough/not nessercary for some of the scenes. The story goes by quick but memerable. Really good for a hour and a half. Worth a watch.",3.5,migration_2023,positive
should have kibosh with the first unity,1.0,augmented,negative
"The definition of “ we have Rio at home ” While the solid animation and talented voices from Kumail Nanjiani and Elizabeth Banks presented a substantial platform for Migration, the cliché tropes, poor pacing, and predictable plot obtain to way a plastic film with high voltage, down to another one - dimensional and mediocre kids movie.",1.0,augmented,negative
my nephews love this movie,5.0,land_before_time_x_the_great_longneck_migration,positive
Migration is my New Favorite Movie Since Sing 2016. Dax & Kim are My Favorite Characters!,4.5,migration_2023,positive
"Fun film to watch, uplifting and worth the time spent to watch it",4.0,migration_2023,positive
"Migration is a solid-animated film that might have made one too many safe decisions regarding its plot, animation style, and themes.",3.5,migration_2023,positive
